ID,1-738,1-739,1-740,1-721,1-736,1-737,1-741,1-750,2-738,2-740,2-739,2-741,3-749,3-740,3-750,3-741,5-736,5-738,5-721,5-737,5-739,5-720,5-740,5-752,6-750,6-738,6-739,6-740,6-752,6-749,6-741,6-737,6-736,7-750,8-680,8-684,8-719,9-719,9-752,9-738,9-736,9-750,9-739,9-737,10-752,10-749,10-748,10-750,12-680,12-719,12-718,12-756,13-756,13-752,13-719,13-718,13-753,13-755,13-747,13-736,13-748,15-768,16-716,16-756,16-757,16-666,16-718,16-758,16-680,16-768,16-759,16-669,17-756,17-757,17-712,17-747,17-755,17-718,17-753,19-768,19-666,19-716,19-756,20-712,20-759,20-758,20-761,20-757,20-756,20-709,20-760,20-710,20-711,20-764,21-712,23-763,23-761,23-764,23-709,23-708,24-712,24-761,24-709,24-710,27-761,27-763,27-709,27-708,50-712,57-749,57-747,57-746,58-749,58-748,60-749,61-749,61-752,61-748,61-747,61-750,62-749,64-749,64-750,64-741,64-752,64-744,64-740,65-750,65-749,65-752,65-748,65-738,306-766,306-765,306-769,306-764,307-766,307-769,307-764,307-765,307-702,307-762,307-763,307-636,307-635,307-700,307-703,307-771,307-638,308-766,308-763,308-702,308-764,308-765,311-763,311-762,311-702,311-703,312-763,312-702,312-764,334-764,335-765,335-759,335-764,335-768,335-761,335-758,335-760,335-712,335-709,335-763,335-666,335-756,335-757,335-766,336-765,336-768,336-764,336-763,336-766,337-763,337-765,337-764,337-761,338-766,339-763,339-761,365-766,368-768,368-666,368-668,368-766,369-768,369-668,369-671,369-666,369-767,369-766,370-768,375-768,541-668,deltaE
303,7.1538,6.1341,5.8605,14.249,13.3461,9.7264,9.6809,9.1025,7.6824,9.9513,8.6182,13.2883,10.6045,10.8115,8.8743,13.4956,9.7944,6.6717,11.8573,10.3896,9.4124,14.4636,12.4412,10.0377,5.044,4.9143,6.1315,9.0027,8.374,7.5925,10.7495,9.1258,10.29,8.31,13.9173,14.4193,10.9296,6.7308,5.7147,7.4355,7.8592,8.1945,10.3777,10.5336,7.5913,6.6908,7.2647,8.315,10.5662,8.0597,6.8972,8.7995,7.0129,7.4024,8.8055,8.8746,9.0659,10.7361,10.272,11.5311,7.2943,14.5793,8.5666,5.489,7.1183,11.6809,9.2101,9.0775,13.1192,12.1577,8.5,14.0642,7.3514,9.1058,10.3487,13.0556,12.0725,11.9245,11.2152,10.2747,12.7806,13.3747,11.3774,7.7798,5.8915,10.6815,7.9097,9.1983,10.4097,11.097,10.3769,8.8405,11.2163,9.4283,11.2244,8.5633,6.2075,7.9118,10.3337,10.137,10.9581,8.5393,9.0533,9.6636,9.2739,10.6903,10.8455,10.2962,15.6757,10.5796,12.1117,14.2586,8.925,8.2189,9.778,5.2917,11.1856,7.4044,10.8022,9.0669,8.0948,7.2462,9.5065,14.031,14.1216,17.1392,14.1606,7.4836,6.5735,11.5282,10.8964,10.9366,8.5282,7.0297,10.6747,10.1949,8.6298,9.7072,10.9408,8.2617,8.7221,10.1083,8.3465,15.5307,17.4097,11.9897,13.6097,14.4637,18.2535,10.4001,5.9224,10.179,9.3415,8.2473,8.9254,10.9556,12.2202,16.2996,6.5502,12.6319,11.0122,6.7409,7.1286,6.9288,4.774,4.6495,8.0694,10.3107,8.9962,11.8434,13.8774,8.8828,9.1085,13.7039,12.2065,10.5494,5.2304,6.6285,5.9811,7.0743,8.8062,5.221,8.1013,6.4047,8.594,12.364,8.3597,12.0325,12.9839,10.3317,13.94,11.9261,13.7846,12.6214,12.1957,13.9476,14.8489,13.3978,16.0982,14.9232,12.7739,19.4152,-51.1023000000077
304,10.9188,9.0373,8.5695,17.6711,15.9241,13.3809,11.384,12.3934,6.9923,5.9218,5.1581,8.7061,12.4655,9.6012,8.8185,10.9689,9.1586,5.6464,12.6224,9.903,7.3933,14.4258,10.7452,10.6896,4.875,4.7394,5.5519,8.5728,8.9996,9.7045,9.2421,9.0186,9.9004,8.1514,13.1276,13.8725,10.4789,7.0184,6.6752,6.1135,8.0278,7.3107,9.4413,10.5945,8.2871,8.7825,10.1066,7.9562,10.2508,8.08,6.8886,9.362,6.9617,6.6232,8.3482,8.3791,9.9836,10.7213,11.4498,11.3278,9.838,13.4261,8.0879,5.2314,6.7429,11.2253,9.0778,8.6448,12.6824,11.1922,8.7018,13.3198,7.0435,8.9456,10.8759,13.4348,11.9404,11.5291,11.5655,9.8327,12.8314,13.0899,11.0743,7.5021,6.4901,11.1705,8.2054,9.2849,10.7307,10.3374,10.9469,8.5568,11.5074,9.8193,12.0724,8.8141,6.5143,7.7777,9.743,9.3987,11.9746,10.7001,10.4211,11.2466,9.9992,10.7808,10.9185,10.1147,15.9675,9.794,14.1264,17.4892,10.0327,11.9105,10.7479,6.8395,11.8175,10.289,13.6848,9.7645,10.9393,7.5387,8.8857,13.5876,13.1738,16.9353,14.8445,8.3108,9.5759,12.2802,12.6854,10.9293,8.3531,6.9285,10.935,10.6482,6.9025,7.9275,9.4826,6.0873,7.0989,8.9516,7.546,14.7906,16.5819,10.4939,12.9208,12.7641,17.9066,10.8457,5.8815,9.843,9.6021,8.2673,8.3529,10.6423,11.306,15.9426,6.8038,12.4524,11.4844,6.3972,6.8927,7.308,4.7196,4.263,7.9365,10.1156,8.8788,11.5974,13.4681,9.0969,9.0861,13.4045,11.8378,10.0812,4.9709,6.9323,5.9497,6.843,8.6241,4.8439,7.9077,6.3197,8.5631,11.9234,8.1252,12.491,12.1076,9.2184,13.075,11.3971,12.2773,10.3185,10.1235,11.8396,12.5527,10.5496,13.4223,13.6194,12.471,16.8381,-47.9874000000054
305,10.7519,9.922,9.8177,15.8758,15.2983,13.9992,12.8024,13.0219,7.3181,5.5737,5.7651,8.59,11.6553,7.82,9.9314,9.7929,9.8146,6.1678,11.5493,10.222,7.3092,15.4027,9.5321,10.9725,4.8571,4.8695,5.6192,6.6309,8.9281,7.798,6.5267,8.7421,10.1655,8.4199,14.4893,14.7779,10.3706,7.4374,6.3042,5.9966,7.8467,7.4541,9.2338,10.2274,7.9059,8.7607,9.6617,7.8386,11.4263,7.365,7.3357,10.3326,7.1336,6.5761,8.2462,8.4306,9.0631,10.5694,10.6593,11.1564,9.7115,15.1397,7.9428,5.2076,7.0587,12.3577,8.2896,8.8788,12.2364,12.0744,9.2287,13.6431,6.8212,8.5476,10.6839,13.9524,11.736,11.2215,11.3708,10.5914,13.1551,12.033,10.2556,7.2809,6.0049,10.3697,8.0625,8.8651,10.3571,9.751,10.2713,8.7314,11.1042,9.4419,11.3089,7.7445,6.1614,7.5221,9.2488,9.8142,11.2516,9.6402,8.6379,10.4056,8.8755,9.8808,9.5352,9.5659,14.198,12.211,14.0971,17.2654,11.5677,11.4523,11.5789,7.826,11.8084,9.6578,13.0323,9.9891,10.4126,6.7885,9.2442,11.684,13.4044,18.3626,13.9283,8.0675,7.9008,12.046,12.0192,11.1336,8.1892,7.0678,11.0508,10.8584,5.9847,8.4266,10.6681,6.7511,9.6703,10.5566,9.6023,14.5816,16.8557,11.1327,14.6815,13.1956,16.6834,9.4608,7.0597,10.6909,9.7032,7.8102,8.3808,9.4662,10.9449,15.4616,6.1775,12.1185,10.0454,7.0217,6.9304,7.4519,4.8613,5.063,8.1444,10.0399,8.8224,11.6009,13.1936,8.3536,9.4509,13.5135,12.1957,10.687,4.6313,6.6142,6.1618,7.199,8.3601,5.1314,7.587,6.3672,8.6671,11.9222,8.1379,11.9815,13.1857,10.4014,14.2952,12.4216,13.9816,11.5855,11.8687,14.1838,14.1969,13.1596,15.5732,14.6997,12.9843,18.5205,-46.7881000000143
306,11.5544,10.6387,10.005,17.881,16.0974,16.1535,12.8093,13.2686,8.1944,5.8077,6.5853,8.7013,10.8564,7.8259,9.3222,9.2463,10.6155,7.022,13.0401,12.1031,8.1582,15.1366,10.0417,12.0084,5.1428,4.7839,5.5488,6.6274,9.0713,8.0456,6.803,9.8461,9.7776,8.3935,12.6824,13.4638,10.0903,7.0764,7.1316,5.9888,8.1323,7.7155,9.3017,10.8185,7.3788,7.8252,9.7473,7.4607,9.6796,7.751,6.5812,9.5973,6.3711,6.3047,8.5047,8.0435,9.7409,9.9813,10.9806,11.2846,9.6373,13.4614,7.6939,5.2905,6.606,11.3476,8.7049,8.9152,11.7987,11.2865,9.0818,13.2439,7.018,9.173,11.0788,13.3817,11.6247,11.3124,11.9016,9.7923,12.492,12.6556,11.1711,7.284,6.5214,10.9355,8.405,8.5699,10.4255,10.5991,10.8691,8.6762,11.334,9.8069,11.0197,8.1924,6.0031,7.095,10.3218,10.1304,10.8988,8.1275,8.7485,9.22,8.5751,9.3453,10.7663,9.3928,14.4396,11.5664,14.5341,17.558,10.4327,11.7161,11.519,6.7685,11.8188,10.0593,13.3197,9.7141,9.4086,7.4868,10.18,11.6485,14.4377,18.0896,13.7671,8.2086,7.6589,12.3926,12.7009,11.3797,8.8581,7.6642,11.9822,11.4451,9.0549,12.0488,13.4067,9.5209,11.5761,12.7418,11.1986,14.1252,15.2896,13.5448,16.128,15.5312,16.962,10.2456,6.9004,10.5151,10.4234,8.4259,7.7732,9.1968,10.5927,15.0989,5.9844,12.0938,10.7664,6.5454,6.884,7.4316,4.8706,4.632,7.9236,9.9352,8.8641,11.469,13.612,9.1033,8.9664,13.673,11.2077,10.3261,4.1505,6.3193,5.9844,7.2333,7.8254,4.9669,7.192,6.1294,8.4755,11.5861,7.5071,11.7322,12.5255,9.7505,13.214,10.95,12.686,10.4302,9.3923,11.8178,12.3635,10.9169,13.687,14.0732,12.5893,17.0197,-53.6989000000012
307,11.1419,10.0804,9.709,16.1266,15.7417,15.6815,12.8717,13.3801,7.5504,5.6726,5.8561,8.8112,11.1146,7.0895,8.8767,8.9744,10.7218,7.122,12.1491,12.1091,8.2803,14.5307,10.3601,12.0113,5.2453,4.6601,5.4534,6.6471,8.927,8.1512,6.9165,10.0176,9.7158,8.3934,12.9113,13.1862,9.7373,6.6377,6.4306,5.7276,7.6525,7.4583,9.0627,10.3518,7.3795,6.8464,9.9533,7.6669,9.9568,7.692,6.7764,9.37,6.0388,6.2764,8.0448,8.2024,9.5148,9.9344,11.2714,10.8766,9.521,14.2585,8.2916,5.1876,7.0541,11.8985,9.1111,9.3827,11.6785,11.488,9.6135,13.9095,7.0907,9.19,11.1133,13.8116,12.0379,12.2733,12.2362,9.5377,12.2697,12.3409,10.4819,8.1735,7.6141,11.2543,10.3155,8.5441,9.4823,12.0769,12.1453,10.3777,12.7604,10.6037,11.858,8.6048,7.2493,7.5333,11.2112,12.4133,11.7038,9.8584,10.6512,11.0751,9.0977,9.8145,11.5366,11.6628,15.7439,10.2107,14.395,17.4805,9.0887,11.7692,10.2491,5.9265,10.9514,10.3381,13.7909,9.0998,9.1181,7.458,9.4513,11.4376,13.5392,18.4754,13.1147,8.1424,7.9813,12.088,13.1896,10.9201,8.4545,7.6816,11.3693,11.4804,8.9777,10.5126,11.8084,9.0152,7.901,9.4753,9.0107,15.2645,18.1203,12.2572,12.7763,14.8086,18.3737,9.5931,5.926,8.793,9.2578,7.6917,7.5261,8.1447,8.9501,13.2454,6.19,11.2189,10.6521,6.6975,7.4024,7.0868,4.6674,5.1041,8.2481,9.7576,9.0181,11.0092,13.5457,8.4846,9.3396,12.9542,10.8017,11.1309,4.4581,5.8936,5.9211,7.2564,8.29,5.0074,7.3287,5.8732,8.5783,11.3841,7.2917,11.3145,12.8478,10.3027,13.4359,11.7986,13.915,11.1189,10.545,12.5005,12.761,11.8468,15.0056,14.8,13.4044,17.8067,-60.7238999999881
308,11.2274,10.0885,9.7723,16.9313,15.9921,15.6424,12.8826,13.5613,7.5142,5.7708,5.8949,8.7475,11.873,8.0361,10.1786,10.087,10.1451,6.2387,11.7642,10.9747,6.9657,15.3181,9.1785,12.1994,5.2922,4.3852,5.2721,6.7312,9.2274,7.9116,6.9858,9.7042,9.6572,8.6646,13.3566,13.9305,9.8989,7.1377,6.6555,5.3815,7.2826,7.3753,8.8197,9.9106,7.8083,6.8087,9.4993,7.7342,10.4673,7.3798,6.8653,9.6991,6.7234,6.4975,8.8627,8.6688,10.1467,11.1078,10.4632,10.8493,9.1013,14.0985,8.0872,5.0684,6.9047,11.3867,8.8356,8.6637,11.8202,11.0914,8.4713,13.3358,6.7772,9.0093,11.3847,12.7265,12.3089,11.5779,11.9952,10.1847,12.9192,12.911,10.6185,8.2865,6.0601,10.6762,8.6288,8.9629,10.1977,11.0417,10.669,9.6321,11.5812,9.3355,11.816,8.5862,6.8127,7.5797,10.0923,10.8973,12.0431,9.7675,9.551,10.9364,9.1814,10.0106,10.2214,10.4309,15.6711,9.9342,13.524,15.7194,9.4097,11.3053,10.1205,5.8786,11.5634,10.0083,13.4715,9.2632,9.0797,7.7808,9.5579,11.1499,14.2458,16.9171,12.1759,8.8834,8.4824,12.8622,13.6047,10.5889,7.7338,6.4751,10.2635,10.206,6.4638,8.0607,10.4477,6.8057,8.437,9.254,8.6075,12.6405,13.6333,10.1434,13.7573,12.2758,14.2958,9.6237,7.0984,10.3568,10.3892,8.2961,9.9066,11.2787,12.9048,16.9156,6.0763,12.8331,10.443,6.3201,7.0081,7.193,4.7937,4.4181,8.4388,9.9149,9.0938,12.0065,13.7296,8.9422,8.8807,13.1653,11.6123,10.3339,4.778,6.8111,6.0772,7.1609,8.2756,4.8617,7.4115,6.0772,8.4974,11.5428,7.8781,11.8979,12.5177,10.7809,13.8834,11.5173,13.8768,11.6285,10.3511,12.4331,13.3016,11.85,14.9001,14.9518,12.9495,17.9739,-59.5798999999952
309,11.0608,10.1427,10.0506,15.8969,15.4175,14.3563,12.82,12.8891,7.3861,5.7744,5.8506,8.5444,11.2573,7.8257,9.2666,9.4245,9.594,6.4826,11.338,10.9208,8.007,13.9968,10.2866,11.4453,4.7651,4.8243,5.6531,6.6256,9.198,7.8532,6.7052,8.7787,9.7133,8.0477,13.8382,14.0273,9.5423,6.5361,7.154,6.4608,7.9221,7.4071,9.735,10.9518,8.0713,7.9087,10.2807,7.4597,11.0426,7.5447,7.3696,10.0414,6.6474,6.2786,8.088,8.4533,9.9577,10.4131,11.1839,10.9015,9.5795,14.3448,8.6731,5.5466,7.1615,11.8398,8.5862,9.1564,11.8482,11.2679,8.8251,14.1303,7.1882,8.9117,10.3008,13.433,12.0687,11.583,12.1181,9.6898,13.1269,13.8575,11.832,7.328,5.8696,10.7198,7.8956,9.1465,10.6101,9.838,10.4545,8.5935,11.2246,9.1622,11.3247,7.8072,6.2449,7.0734,9.4031,9.2585,10.7479,8.2604,7.453,9.1528,8.9326,9.4361,9.5069,8.6477,14.2295,10.4565,13.7284,16.2473,9.4137,10.9206,10.2329,5.9924,10.7628,9.5438,12.878,8.8653,9.1017,6.829,9.2632,10.3751,13.5485,16.4821,12.5584,7.8643,7.6034,12.3131,12.728,11.2793,8.5694,7.3073,10.8865,11.1513,9.3531,10.9628,13.213,9.697,10.4215,11.8048,11.1621,14.954,17.4074,12.1843,15.1216,15.0687,16.5556,10.2053,7.5746,10.7624,10.4941,8.4641,9.9044,11.4257,12.8608,16.6881,6.0174,12.5046,9.8984,6.4431,6.8464,6.9897,4.664,4.3877,7.645,9.8095,8.7887,11.3812,12.8891,8.6547,9.1406,13.419,11.6779,10.0973,5.0617,6.8317,6.4647,7.9834,8.7266,5.712,7.4469,6.5732,9.0172,12.2698,8.0515,11.9028,13.5606,10.9202,14.3894,12.724,13.981,11.8542,11.8174,14.5759,13.9093,12.6082,15.5098,15.3346,12.3564,19.2953,-51.1012999999912
310,10.8097,9.862,9.8701,15.9567,15.2947,13.9818,12.8637,13.5073,7.2734,5.712,5.6062,8.7074,11.487,7.3365,9.4789,9.1542,9.7195,6.3124,12.0232,10.5496,7.8632,14.5003,10.2518,11.4988,5.3615,4.7327,5.2164,6.5258,9.6757,8.4722,6.5894,8.5732,9.6662,8.1497,12.3663,13.0755,10.0083,7.0002,6.5589,5.9453,7.3337,7.5287,9.3037,10.1178,8.1716,8.3209,10.3273,7.4967,9.8104,7.7948,7.1029,10.3412,6.7607,6.2167,7.904,7.8438,9.8899,10.46,11.7647,10.5133,10.4506,13.3122,8.3685,5.524,7.1967,11.6174,8.4184,8.8523,11.7869,11.0031,9.1272,13.5307,7.2275,9.4344,11.3374,14.2175,12.2101,11.2915,12.0233,9.5312,12.781,12.8842,10.7709,7.4511,6.1965,10.9621,8.1299,9.4389,11.032,10.0015,10.64,8.1482,11.0138,9.2747,11.7193,8.6113,6.7048,7.6451,9.4067,10.1639,12.4271,10.066,9.3186,10.6147,9.5755,10.1308,10.1958,10.4357,15.9773,11.8743,14.6171,17.7317,10.1174,11.1242,10.7201,6.556,11.929,9.8056,13.3725,9.2735,9.5293,6.9981,9.655,11.7162,14.4643,18.548,13.8248,7.9694,7.774,12.4526,12.5382,11.1252,8.17,7.6766,10.527,11.0146,8.9766,10.2305,12.4136,9.5786,8.7161,10.1737,9.8528,12.7893,13.4809,11.1307,13.0362,14.1413,16.5577,10.6546,6.5138,10.5369,10.2891,9.111,10.1224,11.5579,13.4019,15.9513,6.9723,13.714,11.489,6.4187,7.4627,6.7664,5.0118,4.8874,7.8035,9.8285,9.0409,11.052,12.8478,9.1826,9.6928,13.206,11.4889,10.9087,4.5699,6.6267,5.5339,6.8057,8.1679,4.7728,7.5541,6.0688,8.2755,10.7894,7.5595,11.8425,10.4472,9.0955,13.1154,10.8111,11.3347,10.4219,9.8706,12.1637,12.8934,10.9716,12.9985,13.1562,10.9216,16.6935,-59.9555000000018
311,10.6659,10.498,10.3031,14.3566,15.168,14.467,12.8534,13.5534,7.1624,6.0392,6.2268,8.6579,11.46,7.6237,9.297,8.8158,9.3197,5.9025,10.075,10.626,8.1437,13.0392,10.1872,10.6446,5.507,4.9993,5.8572,6.6912,8.9787,8.5689,6.5498,8.7868,9.5669,8.552,13.1407,12.7096,9.86,6.8654,6.1555,6.4121,7.7425,7.3742,9.7898,10.4891,7.9801,6.9072,9.6419,7.511,10.9438,7.5492,7.0062,10.6064,6.8371,6.7997,7.7339,8.1553,9.4617,10.4673,10.7893,11.2789,9.1126,14.6991,8.0195,5.9899,6.5262,11.9279,8.4254,9.0743,11.9449,12.3962,9.2131,13.7509,7.944,8.9232,10.3409,13.4213,12.7984,12.2755,12.1474,10.4858,12.7846,12.8639,11.8587,7.1173,5.9153,10.619,8.3314,8.7397,11.0165,10.366,10.5221,8.76,11.2543,9.6151,11.2673,8.9769,6.6269,8.0893,9.5684,9.8726,11.3193,10.5563,9.7935,10.9406,9.3791,10.307,10.4686,10.0162,14.7955,9.6948,13.6903,16.2106,8.3763,10.2125,9.7557,5.5417,11.4041,9.75,13.4273,8.821,9.1249,7.5702,8.2649,9.1329,13.2887,18.0552,10.7567,8.4977,8.4664,12.5784,13.5008,11.6405,8.8699,7.6035,11.0642,10.9812,9.0572,10.3433,12.5272,9.2675,9.9139,11.3428,10.2901,13.757,14.8485,12.4745,14.7927,14.6859,16.0603,10.7566,7.0653,10.8753,10.4271,8.835,9.3719,10.9546,12.2706,16.1396,6.3294,12.7863,10.7807,6.5099,7.2136,6.4352,4.898,5.0589,7.8864,9.476,8.4714,10.7285,13.013,9.0281,8.8325,13.9552,11.0119,10.6201,4.9894,6.6503,5.8681,7.1139,8.73,4.8502,7.6932,6.0705,8.3057,11.8821,7.5693,11.6381,12.3673,10.2719,14.0349,12.1086,13.0893,10.9104,10.6306,13.1659,13.2891,11.5238,13.8603,14.2279,12.5956,18.3319,-54.9307000000026
312,10.7979,9.7298,10.0115,14.4751,14.8583,13.9517,13.0082,13.1559,7.6532,6.0059,5.819,8.6864,12.1713,9.6214,10.3269,11.0908,9.0708,5.7946,9.7941,9.9312,6.7611,14.0329,9.4627,10.9133,5.4804,5.5924,5.7954,8.1568,9.5827,8.063,8.7681,9.5944,10.346,8.5897,13.5326,13.7226,10.7883,7.224,6.6584,6.0669,7.5633,7.3364,9.1181,10.6197,8.268,6.9031,9.8708,7.6821,10.5456,7.9891,7.5324,11.0442,7.7515,6.2818,8.1126,8.3787,10.5702,11.671,10.7882,10.6077,8.6091,13.6647,8.6126,6.3845,7.7409,11.9669,8.4588,9.3621,12.4541,12.1184,9.2391,13.7641,8.755,10.4733,11.7682,12.5521,13.5219,12.0327,12.7346,10.3615,13.0336,13.3657,12.4251,9.2024,7.7669,12.0454,8.7893,10.5872,11.8898,10.625,12.0725,9.4734,12.5137,10.3773,13.2384,8.6306,6.9105,8.2332,9.9458,10.1317,13.1781,9.8596,9.7532,11.4365,10.3452,10.3382,11.5495,10.6907,17.2802,9.9325,14.7017,17.1284,9.0647,11.6454,10.5502,6.3638,12.3643,11.0258,14.6643,9.7262,9.6436,8.2125,10.1071,13.3484,14.5855,17.807,14.8506,9.5812,9.2802,13.8973,14.6072,11.9204,8.2385,6.5593,10.893,10.1567,6.4346,7.8309,9.1112,5.9701,6.722,8.3785,7.574,14.3235,16.7485,9.7315,12.133,12.3056,16.6009,10.255,5.5521,8.924,9.0742,7.9652,7.286,8.1714,9.084,13.6497,6.4181,12.0474,10.9764,6.8013,7.2421,7.0642,4.8244,4.7088,7.6659,10.2011,9.2581,12.2483,13.0767,8.7319,9.1932,14.5191,12.3204,10.6123,4.7795,6.5172,5.7921,6.8253,8.591,4.8034,7.8647,6.2837,8.4394,11.9276,7.6254,11.9867,12.3161,9.7136,13.7027,11.727,12.8756,10.399,10.0847,12.4791,12.8694,11.0889,13.8058,13.5521,12.1235,18.3513,-51.4382000000023
313,10.6207,10.2835,11.4762,14.1957,14.8174,14.0998,14.8121,13.1966,7.4167,7.365,6.4298,10.6758,11.5665,9.2034,10.081,12.3881,9.8955,6.8821,10.2729,11.4068,8.7627,14.6278,11.3227,11.2271,5.277,5.103,5.8527,7.1059,9.1122,7.6904,9.1093,9.6668,9.8992,8.6354,12.9891,13.525,10.2929,6.8878,6.49,6.6601,7.6615,7.7037,9.936,11.2213,7.5597,6.52,9.3315,7.567,9.7132,7.2071,6.4998,10.8289,7.5186,6.253,7.7069,7.3749,9.8703,11.1427,10.2367,10.6726,9.1433,14.4567,8.1462,6.522,7.6149,11.5835,7.8867,9.5002,12.5627,12.3294,9.2904,13.9455,8.5167,10.0106,11.3276,12.3264,13.4824,11.6933,12.6262,10.2368,12.4315,12.9119,12.3262,7.9652,7.369,11.7906,9.847,9.5141,10.8961,11.6779,11.9432,9.955,12.3518,11.0538,12.2959,8.9679,7.1785,8.6652,10.4398,11.1388,12.4998,11.2519,11.3458,12.054,10.0289,11.2682,11.3317,11.8451,17.0775,10.3743,12.7791,15.2633,8.3493,10.1657,10.0766,5.578,11.5496,9.7038,12.9677,9.1398,9.1202,8.3187,10.5441,12.7946,14.9739,18.2535,11.8211,9.7367,8.9475,13.6007,14.14,12.1185,8.7338,7.2244,10.214,10.115,9.8978,9.961,11.1179,9.2176,7.1227,8.6099,8.2188,15.8467,18.0224,11.5953,11.9155,14.1319,19.3935,11.1846,5.2511,8.5269,9.0753,8.8403,7.5006,7.7208,8.4943,12.5217,6.724,11.5628,11.1945,6.8221,7.6151,6.7989,4.7584,5.1055,8.1088,9.8531,8.6383,10.935,13.308,8.5164,8.7689,14.0693,11.6842,11.1223,5.113,6.117,5.6885,6.8281,8.8418,5.1809,8.3062,6.2691,8.0699,11.9886,7.798,11.0375,11.024,8.4317,12.6122,10.8062,11.5821,9.0133,9.0173,11.219,11.5721,9.6147,12.531,12.39,10.7534,16.4954,-45.0967999999975
314,11.1702,9.7843,10.2431,15.1803,15.7309,14.8803,12.7768,13.7523,7.5978,6.3039,5.7121,8.5083,11.6382,9.6943,9.4596,10.6795,9.3945,6.151,9.6045,10.3426,6.8859,13.8834,9.9594,11.3792,5.6718,4.4839,5.6966,8.6872,9.4233,8.5312,9.0637,9.4467,9.6644,8.839,13.3048,13.6454,10.3677,7.1237,6.8136,5.8749,7.4671,7.6211,9.0974,10.2251,8.216,7.3682,10.7864,7.9949,10.1495,7.7627,7.229,10.4958,7.2048,6.6564,8.2943,8.5081,10.7285,11.1479,12.1095,10.9654,10.04,13.3841,8.3556,6.276,7.2271,12.2993,8.523,9.6175,12.1045,11.4894,9.3666,13.7621,8.3846,9.4121,11.1153,15.2354,13.2641,12.2096,13.6273,9.2595,13.0066,13.0644,12.2641,9.031,6.7765,11.5594,8.3209,9.9106,11.8413,10.9336,11.2137,9.6087,12.2518,9.3502,12.6945,8.6613,7.3622,7.909,11.0523,10.4723,13.7976,10.2689,10.6335,12.0171,10.4277,10.1791,12.4419,11.1938,16.8712,9.3593,14.7506,17.9004,9.468,12.493,10.6377,6.4506,11.5967,10.9793,14.7275,9.2723,10.2536,8.4445,9.8718,15.0657,14.2918,18.7721,16.316,8.7385,8.8007,12.5463,13.7708,10.4899,8.277,7.1745,10.787,10.808,9.3438,10.8064,12.4053,9.4013,9.7718,10.8584,9.8767,17.1062,19.0965,11.9997,14.6472,14.7815,17.0182,10.3379,6.4471,10.222,9.7847,8.2898,7.4766,8.7783,9.4119,14.4656,6.5891,12.1717,11.063,7.1122,7.1974,7.206,4.6904,4.8408,7.6146,10.2712,9.1406,11.77,13.2543,8.708,10.0941,14.4622,11.755,10.8112,4.6215,6.6367,5.8318,7.1704,8.4189,5.1876,7.4832,6.2782,8.8463,11.3633,8.0704,12.5321,12.5926,10.1087,13.9265,11.0196,12.6659,10.7119,9.6975,11.6983,12.9499,11.4853,13.8113,13.9086,11.4903,17.248,-46.3475000000035
315,9.9056,9.1623,9.3614,13.7535,14.5555,12.544,12.9136,12.5204,6.9278,6.1452,5.5549,9.1804,10.7424,10.0471,9.1564,12.4164,8.1893,4.4788,8.6141,7.7584,5.8416,13.4624,8.5685,10.1604,5.1459,5.0494,5.8192,8.8001,9.2641,7.6232,10.112,9.3432,10.3547,8.8493,12.7902,13.7527,9.1723,6.487,6.0575,6.3798,7.2149,8.2253,9.5303,10.0913,8.0094,9.6627,10.3321,8.7687,10.6618,7.2833,7.1658,10.1476,7.1928,6.9116,8.5746,8.9092,10.6803,11.5075,11.3496,11.4992,10.5458,13.9604,8.0363,6.1977,6.919,11.7017,8.1879,8.8618,12.2239,12.0347,9.0452,14.352,8.2025,8.9439,10.8977,14.2264,13.0895,11.7869,13.0786,9.626,12.2631,12.7025,12.5417,8.166,6.1464,10.3829,8.7943,9.146,11.5861,10.2951,10.5757,8.991,11.747,9.336,11.3487,7.7364,6.6219,6.7532,10.1599,10.9101,10.8318,8.5798,8.522,9.7048,8.9596,8.7209,11.122,11.0105,14.7508,13.4665,15.1183,18.0345,12.1123,12.0538,11.9945,8.1871,11.6104,9.9068,13.2454,10.1191,10.708,7.7607,9.9065,15.9152,14.3433,19.7241,15.8115,8.3822,8.2502,12.2953,12.3598,10.5893,8.533,8.1951,12.1546,12.6486,6.0877,9.7795,12.3597,7.6637,11.0712,12.9874,11.803,16.9835,19.3445,11.6646,16.3568,12.7543,14.2308,7.9691,8.6576,10.5909,10.3364,6.8748,7.9511,9.4894,9.4026,14.3237,6.5566,11.5934,10.0369,7.7592,6.9317,7.7421,4.8944,5.0103,8.2176,10.5937,9.4643,12.2767,13.0551,8.675,9.5019,15.2572,12.5997,10.7103,4.7771,6.2157,7.0955,8.9392,8.1309,6.8768,6.7316,7.0912,10.0418,11.2754,8.7641,12.6233,13.3381,10.7588,13.7751,10.8443,13.5135,12.0607,10.6654,12.2441,13.6451,12.5272,15.4831,14.6568,11.9955,18.1684,-43.0952999999972
